,date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,metrics.meanNewCases,metrics.meanIcuCapacityRatio,metrics.meanTestPositivityRatio
465,2021-04-30,US,,,0,,,iso1:us,32362374.0,575637.0,34666967.0,387269726.0,67410.0,801480.0,591349.0,41031.0,,86688.0,61928.0,9239.0,,58517.0,308774155.0,144894586.0,101407318.0,0.043,,15.3,0.27,0.88,0.1,,,0.71,2,0.437,0.306,860.0,240159677.0,2,3,50598.28571428572,0.7057142857142856,0.044714285714285706
466,2021-05-01,US,,,0,,,iso1:us,32407133.0,576352.0,34708561.0,388130893.0,67410.0,797240.0,569082.0,39592.0,,86336.0,60062.0,9102.0,,44759.0,312508205.0,146239208.0,103422555.0,0.043,,15.0,0.27,0.87,0.1,,,0.7,2,0.441,0.312,715.0,243463471.0,2,3,49782.71428571428,0.7057142857142857,0.04414285714285714
467,2021-05-02,US,,,0,,,iso1:us,32436765.0,576664.0,34739483.0,388621660.0,67410.0,793647.0,554520.0,39532.0,,86195.0,58500.0,9072.0,,29632.0,312509575.0,147047012.0,104774652.0,0.042,,14.8,0.27,0.87,0.1,,,0.68,2,0.444,0.316,312.0,245591469.0,2,3,49217.142857142855,0.7057142857142856,0.04357142857142857
468,2021-05-03,US,,,0,,,iso1:us,32486709.0,577123.0,34778671.0,389477687.0,67410.0,743607.0,521027.0,39836.0,,85955.0,58735.0,9207.0,,49944.0,312509575.0,147517734.0,105523520.0,0.042,,15.0,0.27,0.87,0.1,,,0.68,2,0.445,0.318,459.0,246780203.0,2,3,49589.857142857145,0.7042857142857143,0.04314285714285714
469,2021-05-04,US,,,0,,,iso1:us,32527664.0,578030.0,34826504.0,390850547.0,67410.0,748399.0,547112.0,39805.0,,86049.0,61355.0,9178.0,,40955.0,318474035.0,147894671.0,106168588.0,0.041,,14.5,0.28,0.87,0.1,,,0.71,2,0.446,0.32,907.0,247769049.0,2,3,48029.57142857143,0.7028571428571428,0.04257142857142857
470,2021-05-05,US,,,0,,,iso1:us,32572383.0,578806.0,34874767.0,392331197.0,67410.0,805056.0,597481.0,39440.0,,86647.0,61727.0,8952.0,,44719.0,321549335.0,148562891.0,107346533.0,0.04,,14.1,0.29,0.86,0.1,,,0.71,2,0.448,0.324,776.0,249566820.0,2,2,46586.857142857145,0.7014285714285714,0.041999999999999996
471,2021-05-06,US,,,0,,,iso1:us,32620077.0,579638.0,34920349.0,393593963.0,67410.0,805033.0,596358.0,38448.0,,86804.0,61779.0,8832.0,,47694.0,324610185.0,149462265.0,108926627.0,0.039,,13.6,0.3,0.86,0.1,,,0.71,2,0.451,0.329,832.0,251973752.0,2,2,45174.28571428572,0.7000000000000001,0.04142857142857143
472,2021-05-07,US,,,0,,,iso1:us,32667570.0,580450.0,34961795.0,394727916.0,67410.0,799367.0,587229.0,37622.0,,86561.0,61207.0,8645.0,,47493.0,327124625.0,150416559.0,110874920.0,0.038,,13.2,0.31,0.86,0.1,,,0.71,2,0.454,0.334,812.0,254779333.0,2,2,43599.42857142857,0.7000000000000001,0.04071428571428571
473,2021-05-08,US,,,0,,,iso1:us,32701236.0,581054.0,34994135.0,395546969.0,67410.0,795832.0,563376.0,36145.0,,86104.0,59347.0,8468.0,,33666.0,329840055.0,151315505.0,112626771.0,0.037,,12.7,0.32,0.85,0.1,,,0.69,2,0.456,0.34,604.0,257347205.0,2,2,42014.71428571428,0.6985714285714285,0.03985714285714286
474,2021-05-09,US,,,0,,,iso1:us,32723564.0,581300.0,35016779.0,396008474.0,67410.0,791067.0,547685.0,35446.0,,85746.0,57698.0,8359.0,,22328.0,329843825.0,152116936.0,114258244.0,0.036,,12.4,0.33,0.85,0.1,,,0.67,2,0.459,0.345,246.0,259716989.0,2,2,40971.28571428572,0.6971428571428572,0.039
475,2021-05-10,US,,,0,,,iso1:us,32760121.0,581670.0,35047679.0,396835964.0,67410.0,738681.0,508829.0,35436.0,,85519.0,57551.0,8341.0,,36557.0,329843825.0,152819904.0,115530780.0,0.035,,11.8,0.35,0.85,0.1,,,0.67,2,0.461,0.349,370.0,261599381.0,2,2,39058.857142857145,0.6957142857142856,0.038
476,2021-05-11,US,,,0,,,iso1:us,32794162.0,582363.0,35086451.0,398131692.0,67410.0,743379.0,535931.0,35255.0,,85779.0,59983.0,8298.0,,34041.0,334081065.0,153448316.0,116576359.0,0.034,,11.5,0.35,0.84,0.1,,,0.7,2,0.463,0.352,693.0,263132561.0,2,2,38071.142857142855,0.6942857142857143,0.037
477,2021-05-12,US,,,0,,,iso1:us,32829645.0,583211.0,35123715.0,399437330.0,67410.0,797139.0,587564.0,34884.0,,86163.0,60612.0,8115.0,,35483.0,337089765.0,153986312.0,117647439.0,0.034,,11.1,0.37,0.84,0.1,,,0.7,2,0.465,0.355,848.0,264680844.0,2,2,36751.71428571428,0.692857142857143,0.03614285714285714
478,2021-05-13,US,,,0,,,iso1:us,32868084.0,583991.0,35159188.0,400595420.0,67410.0,798920.0,586297.0,33942.0,,85994.0,60318.0,7917.0,,38439.0,339165445.0,154624231.0,118987308.0,0.033,,10.7,0.38,0.84,0.1,,,0.7,2,0.466,0.359,780.0,266596486.0,2,2,35429.57142857143,0.6914285714285714,0.03528571428571429
479,2021-05-14,US,,,0,,,iso1:us,32909065.0,584723.0,35191369.0,401646525.0,67410.0,797456.0,580180.0,32795.0,,86097.0,59630.0,7628.0,,40981.0,341865945.0,155251852.0,120258637.0,0.032,,10.4,0.39,0.83,0.1,,,0.69,2,0.468,0.363,732.0,268438666.0,2,2,34499.28571428572,0.6885714285714285,0.034428571428571426
480,2021-05-15,US,,,0,,,iso1:us,32938115.0,585282.0,35216612.0,402407807.0,67410.0,793937.0,559817.0,31515.0,,85600.0,58233.0,7409.0,,29050.0,344503395.0,156217367.0,121768268.0,0.031,,10.2,0.4,0.83,0.1,,,0.68,2,0.471,0.367,559.0,270832342.0,2,2,33839.857142857145,0.687142857142857,0.03357142857142857
481,2021-05-16,US,,,0,,,iso1:us,32954825.0,585574.0,35235233.0,402842416.0,67410.0,789866.0,546429.0,31154.0,,85398.0,56812.0,7270.0,,16710.0,344503495.0,157132234.0,122999721.0,0.031,,10.0,0.41,0.83,0.1,,,0.67,1,0.474,0.371,292.0,272925411.0,1,2,33037.28571428572,0.6871428571428572,0.032857142857142856
482,2021-05-17,US,,,0,,,iso1:us,32984032.0,585958.0,35259989.0,403614371.0,67410.0,739848.0,513480.0,30928.0,,85508.0,57397.0,7299.0,,29207.0,344503595.0,157827208.0,123828224.0,0.03,,9.6,0.42,0.83,0.1,,,0.67,1,0.476,0.374,384.0,274411901.0,1,2,31987.285714285714,0.6871428571428572,0.03214285714285715
483,2021-05-18,US,,,0,,,iso1:us,33011895.0,586825.0,35290632.0,404796458.0,67410.0,744441.0,538163.0,30654.0,,86066.0,59926.0,7163.0,,27863.0,346672525.0,158365411.0,124455693.0,0.03,,9.4,0.43,0.82,0.1,,,0.7,1,0.478,0.375,867.0,275535207.0,1,2,31104.714285714286,0.687142857142857,0.03157142857142857
484,2021-05-19,US,,,0,,,iso1:us,33040689.0,587500.0,35319561.0,405946143.0,67410.0,798296.0,589995.0,30709.0,,86258.0,60576.0,7059.0,,28794.0,349210095.0,159174963.0,125453423.0,0.029,,9.1,0.45,0.82,0.1,,,0.7,1,0.48,0.378,675.0,277290173.0,1,2,30149.14285714286,0.687142857142857,0.030857142857142857
485,2021-05-20,US,,,0,,,iso1:us,33070307.0,588154.0,35345659.0,406927069.0,67410.0,801111.0,591207.0,29358.0,,86030.0,60394.0,6841.0,,29618.0,351955515.0,160177820.0,126605166.0,0.029,,8.7,0.47,0.82,0.1,,,0.7,1,0.483,0.382,654.0,279397250.0,1,2,28889.0,0.687142857142857,0.030285714285714287
486,2021-05-21,US,,,0,,,iso1:us,33099318.0,588850.0,35370359.0,407885568.0,67410.0,799535.0,585657.0,28849.0,,86041.0,59899.0,6664.0,,29011.0,354914965.0,161278336.0,127778250.0,0.028,,8.2,0.5,0.82,0.1,,,0.7,1,0.487,0.385,696.0,281595351.0,1,2,27179.0,0.6885714285714286,0.029714285714285717
487,2021-05-22,US,,,0,,,iso1:us,33117634.0,589329.0,35389853.0,408574839.0,67410.0,798164.0,567693.0,27830.0,,85615.0,59067.0,6472.0,,18316.0,357250375.0,162470794.0,129006463.0,0.027,,7.7,0.53,0.81,0.1,,,0.69,1,0.49,0.389,479.0,283941223.0,1,2,25645.571428571428,0.6900000000000001,0.029142857142857144
488,2021-05-23,US,,,0,,,iso1:us,33131784.0,589518.0,35404018.0,408968957.0,67410.0,792153.0,550543.0,27389.0,,85123.0,56509.0,6412.0,,14150.0,357250375.0,163309414.0,130014175.0,0.027,,7.6,0.53,0.81,0.1,,,0.66,1,0.493,0.392,189.0,285720586.0,1,2,25279.85714285714,0.6885714285714286,0.028571428571428574
489,2021-05-24,US,,,0,,,iso1:us,33157412.0,589935.0,35425211.0,409658941.0,67410.0,740115.0,516908.0,27462.0,,84898.0,56971.0,6419.0,,25628.0,357250475.0,163907827.0,130615797.0,0.027,,7.5,0.54,0.81,0.1,,,0.67,1,0.494,0.394,417.0,286890900.0,1,2,24768.571428571428,0.6885714285714285,0.028142857142857143
490,2021-05-25,US,,,0,,,iso1:us,33180250.0,590635.0,35447955.0,410708838.0,67410.0,744656.0,543330.0,27458.0,,85657.0,59557.0,6311.0,,22838.0,359004955.0,164378258.0,131078608.0,0.026,,7.3,0.56,0.81,0.1,,,0.7,1,0.496,0.395,700.0,287788872.0,1,2,24050.714285714286,0.6885714285714286,0.027571428571428573
491,2021-05-26,US,,,0,,,iso1:us,33203636.0,591601.0,35470170.0,411734760.0,67410.0,797678.0,592824.0,26989.0,,85985.0,60351.0,6140.0,,23386.0,359849035.0,165074907.0,131850089.0,0.025,,7.0,0.58,0.81,0.1,,,0.7,1,0.498,0.398,966.0,289212304.0,1,1,23278.14285714286,0.6885714285714286,0.027
492,2021-05-27,US,,,0,,,iso1:us,33231383.0,592942.0,35490827.0,412639938.0,67410.0,797711.0,590930.0,26348.0,,86047.0,60325.0,6000.0,,27747.0,361250445.0,165718717.0,132769894.0,0.025,,6.9,0.59,0.82,0.1,,,0.7,1,0.5,0.401,1341.0,290724607.0,1,1,23010.85714285714,0.6885714285714285,0.02642857142857143
493,2021-05-28,US,,,0,,,iso1:us,33253407.0,593701.0,35508622.0,413458926.0,67410.0,797391.0,583009.0,25618.0,,85760.0,59261.0,5778.0,,22024.0,362375765.0,166388129.0,133532544.0,0.024,,6.6,0.61,0.82,0.1,,,0.69,1,0.502,0.403,759.0,292099778.0,1,1,22012.714285714286,0.687142857142857,0.025857142857142856
494,2021-05-29,US,,,0,,,iso1:us,33264967.0,594040.0,35522606.0,414023318.0,67410.0,792315.0,557035.0,24534.0,,85246.0,57374.0,5606.0,,11560.0,366314625.0,167157043.0,134418748.0,0.024,,6.3,0.64,0.82,0.1,,,0.67,1,0.504,0.406,339.0,293705050.0,1,1,21047.571428571428,0.6842857142857143,0.02542857142857143
495,2021-05-30,US,,,0,,,iso1:us,33272409.0,594171.0,35532843.0,414372761.0,67410.0,791156.0,541490.0,23745.0,,85387.0,55551.0,5524.0,,7442.0,366316945.0,167733972.0,135087319.0,0.023,,6.1,0.67,0.83,0.1,,,0.65,1,0.506,0.408,131.0,294928850.0,1,1,20089.285714285714,0.6828571428571429,0.024857142857142855
496,2021-05-31,US,,,0,,,iso1:us,33277912.0,594321.0,35542021.0,414679390.0,67410.0,739214.0,495534.0,23599.0,,85312.0,54960.0,5542.0,,5503.0,,,,0.023,,5.2,0.78,0.84,0.1,,,0.64,1,,,150.0,,1,1,17214.285714285714,0.6785714285714286,0.02428571428571429
497,2021-06-01,US,,,0,,,iso1:us,33300482.0,594827.0,35556144.0,415372554.0,67410.0,739711.0,508428.0,23893.0,,85153.0,55712.0,5490.0,,22570.0,366317045.0,168489729.0,135867425.0,0.023,,5.2,0.78,0.84,0.1,,,0.65,1,0.508,0.41,506.0,296404240.0,1,1,17176.0,0.6714285714285715,0.023857142857142858
498,2021-06-02,US,,,0,,,iso1:us,33317340.0,595421.0,35574248.0,416462984.0,67410.0,797469.0,577480.0,23771.0,,85497.0,58436.0,5321.0,,16858.0,366977535.0,168734435.0,136155250.0,0.022,,4.9,0.83,0.85,0.1,,,0.68,1,0.509,0.411,594.0,296912892.0,1,1,16243.42857142857,0.6685714285714285,0.02342857142857143
499,2021-06-03,US,,,0,,,iso1:us,33336811.0,596037.0,35591866.0,417432715.0,67410.0,797614.0,585616.0,23222.0,,85611.0,59479.0,5174.0,,19471.0,368375195.0,169090262.0,136644618.0,0.021,,4.5,0.9,0.86,0.1,,,0.69,1,0.51,0.412,616.0,297720928.0,1,1,15061.142857142857,0.6671428571428571,0.022857142857142854
500,2021-06-04,US,,,0,,,iso1:us,33312812.0,596176.0,35607723.0,418285172.0,67410.0,797524.0,584846.0,22239.0,,85594.0,59319.0,4993.0,,,369159075.0,169735441.0,137455367.0,0.02,,,,0.87,0.1,,,0.69,1,0.512,0.415,139.0,299120522.0,1,1,,0.6671428571428571,0.022285714285714287
501,2021-06-05,US,,,0,,,iso1:us,33323260.0,596551.0,35620034.0,418888815.0,67410.0,794348.0,566205.0,21298.0,,85151.0,57805.0,4766.0,,10448.0,371520975.0,170272150.0,138112702.0,0.02,,4.1,0.98,0.87,0.1,,,0.68,1,0.514,0.417,375.0,300268730.0,1,1,,0.6685714285714285,0.021714285714285714
502,2021-06-06,US,,,0,,,iso1:us,33329413.0,596803.0,35629207.0,419248009.0,67410.0,791337.0,551730.0,20958.0,,84790.0,56019.0,4675.0,,6153.0,371520735.0,170833221.0,138969323.0,0.019,,4.1,1.0,0.88,0.1,,,0.66,1,0.515,0.419,252.0,301638578.0,1,1,,0.6699999999999999,0.021142857142857147
503,2021-06-07,US,,,0,,,iso1:us,33348865.0,597139.0,35641953.0,419878465.0,67410.0,741271.0,519620.0,20659.0,,84747.0,56521.0,4683.0,,19452.0,371520735.0,171310738.0,139748661.0,0.019,,4.8,0.85,0.89,0.1,,,0.67,1,0.517,0.422,336.0,302851917.0,1,1,,0.6742857142857143,0.02057142857142857
504,2021-06-08,US,,,0,,,iso1:us,33363050.0,597514.0,35656065.0,420748452.0,67410.0,744468.0,544047.0,20761.0,,85337.0,59286.0,4605.0,,14185.0,372100285.0,171731584.0,140441957.0,0.018,,4.4,0.93,0.89,0.1,,,0.69,1,0.518,0.424,375.0,303923667.0,1,1,,0.6799999999999999,0.019857142857142854
505,2021-06-09,US,,,0,,,iso1:us,33383714.0,598086.0,35670620.0,421599627.0,67410.0,799059.0,593301.0,20551.0,,85824.0,59798.0,4476.0,,20664.0,372495525.0,172054276.0,140980110.0,0.018,,4.5,0.9,0.9,0.1,,,0.7,1,0.519,0.425,572.0,304753476.0,1,1,,0.6828571428571429,0.019285714285714288
506,2021-06-10,US,,,0,,,iso1:us,33399513.0,598546.0,35683777.0,422369944.0,67410.0,798110.0,593384.0,19863.0,,85603.0,59829.0,4380.0,,15799.0,372830865.0,172423605.0,141583252.0,0.018,,4.4,0.93,0.91,0.1,,,0.7,1,0.52,0.427,460.0,305687618.0,1,1,,0.6842857142857142,0.018857142857142857
507,2021-06-11,US,,,0,,,iso1:us,33416340.0,599063.0,35696141.0,423120267.0,67410.0,798215.0,587487.0,19227.0,,85472.0,59101.0,4297.0,,16827.0,373413945.0,172758350.0,142095530.0,0.018,,4.5,0.91,0.91,0.1,,,0.69,1,0.521,0.429,517.0,306509795.0,1,1,14789.714285714286,0.6842857142857143,0.018571428571428572
508,2021-06-12,US,,,0,,,iso1:us,33424619.0,599233.0,35706425.0,423666252.0,67410.0,796694.0,567898.0,18724.0,,85575.0,57834.0,4184.0,,8279.0,374397205.0,173391711.0,143119077.0,0.018,,4.4,0.93,0.92,0.1,,,0.68,1,0.523,0.432,170.0,308112728.0,1,1,14479.857142857143,0.6842857142857143,0.018285714285714287
509,2021-06-13,US,,,0,,,iso1:us,33431406.0,599328.0,35714106.0,424003424.0,67410.0,792490.0,551767.0,18515.0,,84773.0,55446.0,4047.0,,6787.0,374398105.0,173840483.0,143921222.0,0.018,,4.4,0.93,0.93,0.1,,,0.65,1,0.524,0.434,95.0,309322545.0,1,1,14570.42857142857,0.6828571428571429,0.018142857142857145
510,2021-06-14,US,,,0,,,iso1:us,33446525.0,599538.0,35725228.0,424588306.0,67410.0,741071.0,518788.0,18599.0,,85112.0,55846.0,4066.0,,15119.0,374398105.0,174234573.0,144919339.0,0.017,,4.2,0.97,0.94,0.1,,,0.66,1,0.526,0.437,210.0,310645827.0,1,1,13951.42857142857,0.6814285714285715,0.017857142857142856
511,2021-06-15,US,,,0,,,iso1:us,33458397.0,599990.0,35738496.0,425404271.0,67410.0,744032.0,542728.0,18515.0,,85140.0,58539.0,3938.0,,11872.0,374865165.0,174674144.0,145768367.0,0.017,,4.1,0.99,0.95,0.1,,,0.69,1,0.527,0.44,452.0,311886674.0,1,1,13621.0,0.6814285714285714,0.017714285714285714
512,2021-06-16,US,,,0,,,iso1:us,33472808.0,600414.0,35751501.0,426178976.0,67410.0,797150.0,591800.0,18309.0,,85124.0,58899.0,3879.0,,14411.0,375186675.0,175053401.0,146456124.0,0.017,,3.8,1.06,0.97,0.1,,,0.69,1,0.528,0.442,424.0,312915170.0,1,1,12727.714285714286,0.6799999999999999,0.01757142857142857
513,2021-06-17,US,,,0,,,iso1:us,33484995.0,600702.0,35763898.0,426887447.0,67410.0,795133.0,588374.0,17675.0,,84994.0,58562.0,3806.0,,12187.0,377215060.0,175867860.0,147758585.0,0.017,,3.7,1.1,0.98,0.1,,,0.69,1,0.531,0.446,288.0,314969386.0,1,1,12211.714285714286,0.6785714285714286,0.01742857142857143
514,2021-06-18,US,,,0,,,iso1:us,33497695.0,601171.0,35776680.0,427563858.0,67410.0,789111.0,583939.0,17634.0,,85004.0,58381.0,3739.0,,12700.0,377935390.0,176290249.0,148459003.0,0.018,,3.5,1.16,1.0,0.1,,,0.69,1,0.532,0.448,469.0,316048776.0,1,1,11622.142857142857,0.6785714285714286,0.01742857142857143
515,2021-06-19,US,,,0,,,iso1:us,33505275.0,601340.0,35787068.0,428047502.0,67410.0,788739.0,561956.0,16983.0,,84494.0,56433.0,3673.0,,7580.0,379003410.0,176737141.0,149125164.0,0.018,,3.5,1.17,1.02,0.1,,,0.67,1,0.533,0.45,169.0,317117797.0,1,1,11522.285714285714,0.6771428571428572,0.01742857142857143
516,2021-06-20,US,,,0,,,iso1:us,33509338.0,601430.0,35794668.0,428371276.0,67410.0,785726.0,548741.0,17012.0,,84205.0,54778.0,3663.0,,4063.0,379003410.0,177088290.0,149667646.0,0.018,,3.4,1.21,1.04,0.1,,,0.65,1,0.534,0.452,90.0,317966408.0,1,1,11133.142857142857,0.6771428571428572,0.01742857142857143
517,2021-06-21,US,,,0,,,iso1:us,33525182.0,601718.0,35805547.0,428926292.0,67410.0,734721.0,512234.0,16879.0,,84447.0,55109.0,3708.0,,15844.0,379003410.0,177342954.0,150046006.0,0.018,,3.4,1.2,1.06,0.1,,,0.65,1,0.535,0.453,288.0,318576441.0,1,1,11236.714285714286,0.6757142857142856,0.01757142857142857
518,2021-06-22,US,,,0,,,iso1:us,33537943.0,602150.0,35819395.0,429690217.0,67410.0,738937.0,540972.0,17045.0,,84849.0,57900.0,3741.0,,12761.0,379446660.0,177635067.0,150424675.0,0.019,,3.4,1.19,1.08,0.1,,,0.68,1,0.536,0.454,432.0,319223844.0,1,1,11363.714285714286,0.6742857142857144,0.017857142857142856
519,2021-06-23,US,,,0,,,iso1:us,33551974.0,602548.0,35833427.0,430436122.0,67410.0,795907.0,592464.0,17171.0,,85221.0,58771.0,3697.0,,14031.0,378882200.0,177948892.0,150787303.0,0.019,,3.4,1.19,1.1,0.1,,,0.69,1,0.537,0.455,398.0,319872053.0,1,1,11309.42857142857,0.6742857142857143,0.018142857142857145
520,2021-06-24,US,,,0,,,iso1:us,33566669.0,602903.0,35846867.0,431112065.0,67410.0,796537.0,591474.0,16880.0,,85122.0,58800.0,3635.0,,14695.0,379248700.0,178331677.0,151252034.0,0.019,,3.5,1.16,1.12,0.1,,,0.69,1,0.538,0.456,355.0,320687205.0,1,1,11667.714285714286,0.6742857142857144,0.01842857142857143
521,2021-06-25,US,,,0,,,iso1:us,33581632.0,603361.0,35861034.0,431766435.0,67410.0,794447.0,583777.0,16902.0,,84741.0,57521.0,3616.0,,14963.0,380222670.0,178491147.0,151615554.0,0.02,,3.6,1.12,1.14,0.1,,,0.68,1,0.538,0.457,458.0,321199379.0,1,1,11991.0,0.6728571428571428,0.018714285714285715
522,2021-06-26,US,,,0,,,iso1:us,33588423.0,603487.0,35872784.0,432244485.0,67410.0,789927.0,562511.0,16782.0,,84504.0,56248.0,3561.0,,6791.0,381276030.0,178873816.0,152184243.0,0.02,,3.6,1.14,1.15,0.1,,,0.67,1,0.54,0.459,126.0,322123103.0,1,1,11878.285714285714,0.6728571428571428,0.019
523,2021-06-27,US,,,0,,,iso1:us,33592510.0,603583.0,35882553.0,432571147.0,67410.0,786986.0,549339.0,16415.0,,84264.0,54762.0,3524.0,,4087.0,381282720.0,179261269.0,153028665.0,0.02,,3.6,1.13,1.17,0.1,,,0.65,1,0.541,0.462,96.0,323327328.0,1,1,11881.714285714286,0.6728571428571429,0.019285714285714288
524,2021-06-28,US,,,0,,,iso1:us,33608058.0,603744.0,35896408.0,433104725.0,67410.0,728981.0,508965.0,16497.0,,84383.0,55140.0,3616.0,,15548.0,381282720.0,179615165.0,153776118.0,0.021,,3.6,1.14,1.18,0.1,,,0.65,1,0.542,0.464,161.0,324414371.0,1,1,11839.42857142857,0.6728571428571428,0.019714285714285715
525,2021-06-29,US,,,0,,,iso1:us,33623787.0,604123.0,35913094.0,433780852.0,67410.0,733198.0,535999.0,16971.0,,84348.0,57958.0,3675.0,,15729.0,381831830.0,179940202.0,154199664.0,0.022,,3.7,1.1,1.19,0.1,,,0.69,1,0.543,0.465,379.0,325152847.0,1,1,12263.42857142857,0.6742857142857143,0.020142857142857146
526,2021-06-30,US,,,0,,,iso1:us,33639764.0,604446.0,35930413.0,434437376.0,67410.0,795698.0,590671.0,17192.0,,85068.0,59002.0,3672.0,,15977.0,381949830.0,180674739.0,154884686.0,0.024,,3.8,1.07,1.2,0.1,,,0.69,1,0.545,0.467,323.0,326521526.0,1,1,12541.42857142857,0.6742857142857143,0.020857142857142855
527,2021-07-01,US,,,0,,,iso1:us,33704723.0,604693.0,35947733.0,435060927.0,67410.0,795407.0,588301.0,17214.0,,84836.0,58616.0,3613.0,,64959.0,382283990.0,181339416.0,155884601.0,0.025,,5.9,0.68,1.21,0.1,,,0.69,2,0.547,0.47,247.0,328152304.0,1,1,19722.0,0.6742857142857143,0.021714285714285717
528,2021-07-02,US,,,0,,,iso1:us,33725159.0,604959.0,35965046.0,435641679.0,67410.0,793607.0,580434.0,18521.0,,85061.0,58169.0,4026.0,,20436.0,382636520.0,181650678.0,156255896.0,0.026,,6.2,0.66,1.22,0.1,,,0.68,2,0.548,0.471,266.0,328809470.0,1,1,20503.85714285714,0.6742857142857143,0.022571428571428572
529,2021-07-03,US,,,0,,,iso1:us,33729152.0,605045.0,35979685.0,436072356.0,67410.0,788729.0,555238.0,17012.0,,84618.0,56259.0,3751.0,,3993.0,383067560.0,182109860.0,156982549.0,0.027,,6.1,0.67,1.22,0.1,,,0.66,2,0.549,0.474,86.0,329970551.0,1,1,20104.14285714286,0.6728571428571428,0.023571428571428573
530,2021-07-04,US,,,0,,,iso1:us,33732074.0,605082.0,35989258.0,436322411.0,67410.0,786120.0,539043.0,17306.0,,84325.0,54566.0,3775.0,,2922.0,383068740.0,182412776.0,157323738.0,0.028,,6.0,0.68,1.22,0.1,,,0.65,2,0.55,0.475,37.0,330604253.0,1,1,19937.714285714286,0.6728571428571428,0.024714285714285716
531,2021-07-05,US,,,0,,,iso1:us,33736665.0,605123.0,36001963.0,436615933.0,67410.0,725176.0,492512.0,17491.0,,83805.0,54072.0,3881.0,,4591.0,,,,0.029,,5.5,0.73,1.23,0.1,,,0.65,2,,,41.0,,1,1,18372.428571428572,0.6728571428571428,0.025857142857142856
532,2021-07-06,US,,,0,,,iso1:us,33763742.0,605440.0,36021934.0,437185649.0,67410.0,727332.0,508744.0,18213.0,,83978.0,55244.0,3978.0,,27077.0,383068840.0,182714064.0,157636088.0,0.031,,6.0,0.67,1.23,0.1,,,0.66,2,0.551,0.476,317.0,331214347.0,1,1,19993.571428571428,0.6685714285714285,0.027142857142857142
533,2021-07-07,US,,,0,,,iso1:us,33793961.0,605762.0,36048218.0,437935526.0,67410.0,793446.0,582408.0,19242.0,,84854.0,58420.0,4129.0,,30219.0,383068740.0,182896080.0,157908171.0,0.033,,6.6,0.61,1.23,0.1,,,0.69,2,0.552,0.476,322.0,331651464.0,1,1,22028.14285714286,0.6685714285714287,0.02842857142857143
534,2021-07-08,US,,,0,,,iso1:us,33843194.0,606128.0,36076221.0,438629208.0,67410.0,795036.0,591066.0,19615.0,,84935.0,58837.0,4295.0,,49233.0,385495790.0,183237046.0,158287566.0,0.035,,6.0,0.68,1.24,0.1,,,0.69,2,0.553,0.478,366.0,332345797.0,1,1,19781.571428571428,0.6685714285714285,0.029857142857142856
535,2021-07-09,US,,,0,,,iso1:us,33878529.0,606535.0,36104518.0,439264403.0,67410.0,794731.0,590210.0,19810.0,,85152.0,59219.0,4367.0,,35335.0,386058070.0,183542871.0,158629431.0,0.037,,6.6,0.62,1.24,0.1,,,0.7,2,0.554,0.479,407.0,332966409.0,1,1,21910.0,0.6714285714285715,0.03142857142857143
536,2021-07-10,US,,,0,,,iso1:us,33886287.0,606623.0,36128265.0,439726162.0,67410.0,790034.0,571473.0,20201.0,,84570.0,57476.0,4440.0,,7758.0,386985420.0,183836917.0,158954417.0,0.039,,6.8,0.6,1.25,0.1,,,0.68,2,0.555,0.48,88.0,333565404.0,1,1,22447.85714285714,0.6742857142857143,0.03314285714285714
537,2021-07-11,US,,,0,,,iso1:us,33891830.0,606653.0,36148843.0,440046716.0,67410.0,787668.0,559061.0,20724.0,,84451.0,56223.0,4636.0,,5543.0,387006120.0,184132768.0,159266536.0,0.041,,6.9,0.59,1.25,0.1,,,0.67,2,0.555,0.48,30.0,334151648.0,1,1,22822.285714285714,0.677142857142857,0.034999999999999996
538,2021-07-12,US,,,0,,,iso1:us,33927213.0,606926.0,36180393.0,440600932.0,67410.0,730793.0,520522.0,21693.0,,84195.0,56467.0,4881.0,,35383.0,387006120.0,184365333.0,159499224.0,0.043,,8.2,0.5,1.26,0.1,,,0.67,2,0.556,0.481,273.0,334600770.0,1,2,27221.14285714286,0.6799999999999999,0.037
